match id,team1,team2,winner,by,win amount,toss winner,toss decision,venue,city,match_dt_match,lighting,series_name,season,ground_id,umpire1,umpire2,inning1_runs,inning1_wickets,inning1_balls,inning2_runs,inning2_wickets,inning2_balls,team1_id,team1_roster_ids,team2_id,team2_roster_ids,series_type,winner_id,player_of_the_match_id,batsman,batsman_id,batsman_details,is_batsman_captain,is_batsman_keeper,inning,runs,balls_faced,over_faced_first,wicket kind,out_by_bowler,out_by_fielder,bowler_id,bowler_details,is_bowler_keeper,is_bowler_captain,strike_rate,Fours,Sixes,match_dt_batsmen,bowler,bowler_id_bowlers,bowler_details_bowlers,is_bowler_captain_bowlers,is_bowler_keeper_bowlers,inning_bowlers,runs_bowlers,wicket_count,balls_bowled,economy,maiden,dots,Fours_bowlers,Sixes_bowlers,wides,noballs,match_dt,team1_features,team1_id_features,team1_roster_ids_features,team2_features,team2_id_features,team2_roster_ids_features,winner_features,winner_id_features,toss winner_features,toss decision_features,venue_features,city_features,match_dt_features,lighting_features,series_name_features,season_features,ground_id_features,team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15
9262119,St La Ks,St Ks ad Ns Ps,St La Ks,runs,61.0,St Ks ad Ns Ps,field,Dn Sy Nl Ct Sm Gs It St La,Gros Islet,2022-09-11,night match,Cn Pr Le,2022,11892,GO Be,Zd Bh,161,9,129,100.0,10.0,120.0,36112,2331475.0:313809.0:6249256.0:7459647.0:3008291.0:2742837.0:1547993.0:4690230.0:8464343.0:3715725.0:3150538.0,38814,363047.0:3023320.0:7494668.0:1942317.0:6401800.0:2294823.0:5554254.0:4171691.0:3468870.0:4019259.0:9061135.0,other_domestic,36112,8464343.0,A Da,4019259.0,SL:Left-hand bat:Right-arm offbreak:,0.0,0.0,2,10,10,16.7,caught,D We,TH Dd,1547993.0,NAM:Right-hand bat:Right-arm medium-fast:,0.0,0.0,100.0,1.0,,2022-09-11,A Da,4019259.0,SL:Left-hand bat:Right-arm offbreak:,0.0,0.0,1,30,2,24,7.5,0,11.0,2,2,0,0,2022-09-11,St La Ks,36112,2331475.0:313809.0:6249256.0:7459647.0:3008291.0:2742837.0:1547993.0:4690230.0:8464343.0:3715725.0:3150538.0,St Ks ad Ns Ps,38814,363047.0:3023320.0:7494668.0:1942317.0:6401800.0:2294823.0:5554254.0:4171691.0:3468870.0:4019259.0:9061135.0,St La Ks,36112,St Ks ad Ns Ps,field,Dn Sy Nl Ct Sm Gs It St La,Gros Islet,2022-09-11,night match,Cn Pr Le,2022,11892,1.1428571428571428,0.3442622950819672,169.2,66.67,157.9
9262119,St La Ks,St Ks ad Ns Ps,St La Ks,runs,61.0,St Ks ad Ns Ps,field,Dn Sy Nl Ct Sm Gs It St La,Gros Islet,2022-09-11,night match,Cn Pr Le,2022,11892,GO Be,Zd Bh,161,9,129,100.0,10.0,120.0,36112,2331475.0:313809.0:6249256.0:7459647.0:3008291.0:2742837.0:1547993.0:4690230.0:8464343.0:3715725.0:3150538.0,38814,363047.0:3023320.0:7494668.0:1942317.0:6401800.0:2294823.0:5554254.0:4171691.0:3468870.0:4019259.0:9061135.0,other_domestic,36112,8464343.0,JC Cl,9061135.0,WI:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,2,2,6,18.4,,,,,,,,33.33,,,2022-09-11,A Da,4019259.0,SL:Left-hand bat:Right-arm offbreak:,0.0,0.0,1,30,2,24,7.5,0,11.0,2,2,0,0,2022-09-11,St La Ks,36112,2331475.0:313809.0:6249256.0:7459647.0:3008291.0:2742837.0:1547993.0:4690230.0:8464343.0:3715725.0:3150538.0,St Ks ad Ns Ps,38814,363047.0:3023320.0:7494668.0:1942317.0:6401800.0:2294823.0:5554254.0:4171691.0:3468870.0:4019259.0:9061135.0,St La Ks,36112,St Ks ad Ns Ps,field,Dn Sy Nl Ct Sm Gs It St La,Gros Islet,2022-09-11,night match,Cn Pr Le,2022,11892,1.1428571428571428,0.3442622950819672,169.2,66.67,157.9
9262119,St La Ks,St Ks ad Ns Ps,St La Ks,runs,61.0,St Ks ad Ns Ps,field,Dn Sy Nl Ct Sm Gs It St La,Gros Islet,2022-09-11,night match,Cn Pr Le,2022,11892,GO Be,Zd Bh,161,9,129,100.0,10.0,120.0,36112,2331475.0:313809.0:6249256.0:7459647.0:3008291.0:2742837.0:1547993.0:4690230.0:8464343.0:3715725.0:3150538.0,38814,363047.0:3023320.0:7494668.0:1942317.0:6401800.0:2294823.0:5554254.0:4171691.0:3468870.0:4019259.0:9061135.0,other_domestic,36112,8464343.0,SE Rd,6401800.0,WI:Left-hand bat:Right-arm fast-medium:,0.0,0.0,2,9,19,5.7,bowled,D We,,1547993.0,NAM:Right-hand bat:Right-arm medium-fast:,0.0,0.0,47.37,,,2022-09-11,A Da,4019259.0,SL:Left-hand bat:Right-arm offbreak:,0.0,0.0,1,30,2,24,7.5,0,11.0,2,2,0,0,2022-09-11,St La Ks,36112,2331475.0:313809.0:6249256.0:7459647.0:3008291.0:2742837.0:1547993.0:4690230.0:8464343.0:3715725.0:3150538.0,St Ks ad Ns Ps,38814,363047.0:3023320.0:7494668.0:1942317.0:6401800.0:2294823.0:5554254.0:4171691.0:3468870.0:4019259.0:9061135.0,St La Ks,36112,St Ks ad Ns Ps,field,Dn Sy Nl Ct Sm Gs It St La,Gros Islet,2022-09-11,night match,Cn Pr Le,2022,11892,1.1428571428571428,0.3442622950819672,169.2,66.67,157.9
9684576,Ma,Ju  Kr,Ju  Kr,wickets,8.0,Ma,bat,Si Mh Sm Jr,Jaipur,2023-10-23,day/night match,Sd Mq Ai Ty,2023/24,4661,A Te,M Kj,107,4,122,111.0,2.0,95.0,45954,3388412.0:8118494.0:8228149.0:8724995.0:8118529.0:4020757.0:9410757.0:8228163.0:8766232.0:8442195.0:8118501.0:9009090.0,13166,3801559.0:8187276.0:8477790.0:5742498.0:8442377.0:8130436.0:8410765.0:8725709.0:8766575.0:7953518.0:9105053.0,other_domestic,13166,,S Mh,8118494.0,IND:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,26,32,2.1,caught,Le Nr Mr,Fl Rd,8766575.0,IND:Right-hand bat:Right-arm medium-fast:,0.0,0.0,81.25,3.0,,2023-10-23,Ad Mq,8410765.0,IND:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,1,14,0,18,4.67,0,10.0,0,1,0,0,2023-10-23,Ma,45954,3388412.0:8118494.0:8228149.0:8724995.0:8118529.0:4020757.0:9410757.0:8228163.0:8766232.0:8442195.0:8118501.0:9009090.0,Ju  Kr,13166,3801559.0:8187276.0:8477790.0:5742498.0:8442377.0:8130436.0:8410765.0:8725709.0:8766575.0:7953518.0:9105053.0,Ju  Kr,13166,Ma,bat,Si Mh Sm Jr,Jaipur,2023-10-23,day/night match,Sd Mq Ai Ty,2023/24,4661,1.0,2.9047619047619047,117.36363636363636,0.0,128.66666666666666
9330733,Rn,Rs,Rn,runs,8.0,Rn,bat,Sa Ct An Sm Rt,Rajkot,2022-10-14,day/night match,Sd Mq Ai Ty,2022/23,16820,M Ks,S Ri,167,6,123,159.0,8.0,124.0,14629,7570688.0:2598063.0:6644448.0:5972868.0:8180493.0:2992408.0:9373230.0:7491329.0:8228100.0:7453697.0:3691106.0:6598528.0,13131,7584261.0:5788096.0:4497674.0:5125896.0:7568539.0:4232024.0:8725198.0:212029.0:8420502.0:7570121.0:8725107.0:6420252.0,other_domestic,14629,,AL Ma,2598063.0,IND:Left-hand bat:Slow left-arm orthodox:,1.0,0.0,1,1,2,1.4,,,,,,,,50.0,,,2022-10-14,KV Sa,212029.0,IND:Left-hand bat:Legbreak googly:,1.0,0.0,1,21,0,24,5.25,0,9.0,1,0,1,0,2022-10-14,Rn,14629,7570688.0:2598063.0:6644448.0:5972868.0:8180493.0:2992408.0:9373230.0:7491329.0:8228100.0:7453697.0:3691106.0:6598528.0,Rs,13131,7584261.0:5788096.0:4497674.0:5125896.0:7568539.0:4232024.0:8725198.0:212029.0:8420502.0:7570121.0:8725107.0:6420252.0,Rn,14629,Rn,bat,Sa Ct An Sm Rt,Rajkot,2022-10-14,day/night match,Sd Mq Ai Ty,2022/23,16820,2.0,1.4878048780487805,139.66666666666666,0.0,153.83333333333334
9330733,Rn,Rs,Rn,runs,8.0,Rn,bat,Sa Ct An Sm Rt,Rajkot,2022-10-14,day/night match,Sd Mq Ai Ty,2022/23,16820,M Ks,S Ri,167,6,123,159.0,8.0,124.0,14629,7570688.0:2598063.0:6644448.0:5972868.0:8180493.0:2992408.0:9373230.0:7491329.0:8228100.0:7453697.0:3691106.0:6598528.0,13131,7584261.0:5788096.0:4497674.0:5125896.0:7568539.0:4232024.0:8725198.0:212029.0:8420502.0:7570121.0:8725107.0:6420252.0,other_domestic,14629,,SF Kn,6644448.0,IND:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,28,22,2.5,run out,Sm Cy,Ua Yv: Dt Si,,,,,127.27,3.0,1.0,2022-10-14,KV Sa,212029.0,IND:Left-hand bat:Legbreak googly:,1.0,0.0,1,21,0,24,5.25,0,9.0,1,0,1,0,2022-10-14,Rn,14629,7570688.0:2598063.0:6644448.0:5972868.0:8180493.0:2992408.0:9373230.0:7491329.0:8228100.0:7453697.0:3691106.0:6598528.0,Rs,13131,7584261.0:5788096.0:4497674.0:5125896.0:7568539.0:4232024.0:8725198.0:212029.0:8420502.0:7570121.0:8725107.0:6420252.0,Rn,14629,Rn,bat,Sa Ct An Sm Rt,Rajkot,2022-10-14,day/night match,Sd Mq Ai Ty,2022/23,16820,2.0,1.4878048780487805,139.66666666666666,0.0,153.83333333333334
9330733,Rn,Rs,Rn,runs,8.0,Rn,bat,Sa Ct An Sm Rt,Rajkot,2022-10-14,day/night match,Sd Mq Ai Ty,2022/23,16820,M Ks,S Ri,167,6,123,159.0,8.0,124.0,14629,7570688.0:2598063.0:6644448.0:5972868.0:8180493.0:2992408.0:9373230.0:7491329.0:8228100.0:7453697.0:3691106.0:6598528.0,13131,7584261.0:5788096.0:4497674.0:5125896.0:7568539.0:4232024.0:8725198.0:212029.0:8420502.0:7570121.0:8725107.0:6420252.0,other_domestic,14629,,KS Re,9373230.0,IND:Left-hand bat:None:,0.0,1.0,1,14,4,20.2,run out,T Pp,Ua Yv,6420252.0,IND:Right-hand bat:Right-arm medium-fast:,0.0,0.0,350.0,2.0,1.0,2022-10-14,KV Sa,212029.0,IND:Left-hand bat:Legbreak googly:,1.0,0.0,1,21,0,24,5.25,0,9.0,1,0,1,0,2022-10-14,Rn,14629,7570688.0:2598063.0:6644448.0:5972868.0:8180493.0:2992408.0:9373230.0:7491329.0:8228100.0:7453697.0:3691106.0:6598528.0,Rs,13131,7584261.0:5788096.0:4497674.0:5125896.0:7568539.0:4232024.0:8725198.0:212029.0:8420502.0:7570121.0:8725107.0:6420252.0,Rn,14629,Rn,bat,Sa Ct An Sm Rt,Rajkot,2022-10-14,day/night match,Sd Mq Ai Ty,2022/23,16820,2.0,1.4878048780487805,139.66666666666666,0.0,153.83333333333334
9330733,Rn,Rs,Rn,runs,8.0,Rn,bat,Sa Ct An Sm Rt,Rajkot,2022-10-14,day/night match,Sd Mq Ai Ty,2022/23,16820,M Ks,S Ri,167,6,123,159.0,8.0,124.0,14629,7570688.0:2598063.0:6644448.0:5972868.0:8180493.0:2992408.0:9373230.0:7491329.0:8228100.0:7453697.0:3691106.0:6598528.0,13131,7584261.0:5788096.0:4497674.0:5125896.0:7568539.0:4232024.0:8725198.0:212029.0:8420502.0:7570121.0:8725107.0:6420252.0,other_domestic,14629,,KL Ni,7491329.0,IND:Right-hand bat:Right-arm fast:,0.0,0.0,1,2,1,20.6,,,,,,,,200.0,,,2022-10-14,KV Sa,212029.0,IND:Left-hand bat:Legbreak googly:,1.0,0.0,1,21,0,24,5.25,0,9.0,1,0,1,0,2022-10-14,Rn,14629,7570688.0:2598063.0:6644448.0:5972868.0:8180493.0:2992408.0:9373230.0:7491329.0:8228100.0:7453697.0:3691106.0:6598528.0,Rs,13131,7584261.0:5788096.0:4497674.0:5125896.0:7568539.0:4232024.0:8725198.0:212029.0:8420502.0:7570121.0:8725107.0:6420252.0,Rn,14629,Rn,bat,Sa Ct An Sm Rt,Rajkot,2022-10-14,day/night match,Sd Mq Ai Ty,2022/23,16820,2.0,1.4878048780487805,139.66666666666666,0.0,153.83333333333334
9330733,Rn,Rs,Rn,runs,8.0,Rn,bat,Sa Ct An Sm Rt,Rajkot,2022-10-14,day/night match,Sd Mq Ai Ty,2022/23,16820,M Ks,S Ri,167,6,123,159.0,8.0,124.0,14629,7570688.0:2598063.0:6644448.0:5972868.0:8180493.0:2992408.0:9373230.0:7491329.0:8228100.0:7453697.0:3691106.0:6598528.0,13131,7584261.0:5788096.0:4497674.0:5125896.0:7568539.0:4232024.0:8725198.0:212029.0:8420502.0:7570121.0:8725107.0:6420252.0,other_domestic,14629,,St Ji,8180493.0,IND:Right-hand bat:None:,0.0,0.0,1,39,27,8.6,caught,Dt Si,KV Sa,,,,,144.44,2.0,3.0,2022-10-14,KV Sa,212029.0,IND:Left-hand bat:Legbreak googly:,1.0,0.0,1,21,0,24,5.25,0,9.0,1,0,1,0,2022-10-14,Rn,14629,7570688.0:2598063.0:6644448.0:5972868.0:8180493.0:2992408.0:9373230.0:7491329.0:8228100.0:7453697.0:3691106.0:6598528.0,Rs,13131,7584261.0:5788096.0:4497674.0:5125896.0:7568539.0:4232024.0:8725198.0:212029.0:8420502.0:7570121.0:8725107.0:6420252.0,Rn,14629,Rn,bat,Sa Ct An Sm Rt,Rajkot,2022-10-14,day/night match,Sd Mq Ai Ty,2022/23,16820,2.0,1.4878048780487805,139.66666666666666,0.0,153.83333333333334
9330733,Rn,Rs,Rn,runs,8.0,Rn,bat,Sa Ct An Sm Rt,Rajkot,2022-10-14,day/night match,Sd Mq Ai Ty,2022/23,16820,M Ks,S Ri,167,6,123,159.0,8.0,124.0,14629,7570688.0:2598063.0:6644448.0:5972868.0:8180493.0:2992408.0:9373230.0:7491329.0:8228100.0:7453697.0:3691106.0:6598528.0,13131,7584261.0:5788096.0:4497674.0:5125896.0:7568539.0:4232024.0:8725198.0:212029.0:8420502.0:7570121.0:8725107.0:6420252.0,other_domestic,14629,,Pm Sh,7584261.0,IND:Left-hand bat:Right-arm offbreak:,0.0,0.0,2,0,2,1.1,caught,A Cy,AL Ma,3691106.0,IND:Right-hand bat:Left-arm medium:,0.0,0.0,0.0,,,2022-10-14,KV Sa,212029.0,IND:Left-hand bat:Legbreak googly:,1.0,0.0,1,21,0,24,5.25,0,9.0,1,0,1,0,2022-10-14,Rn,14629,7570688.0:2598063.0:6644448.0:5972868.0:8180493.0:2992408.0:9373230.0:7491329.0:8228100.0:7453697.0:3691106.0:6598528.0,Rs,13131,7584261.0:5788096.0:4497674.0:5125896.0:7568539.0:4232024.0:8725198.0:212029.0:8420502.0:7570121.0:8725107.0:6420252.0,Rn,14629,Rn,bat,Sa Ct An Sm Rt,Rajkot,2022-10-14,day/night match,Sd Mq Ai Ty,2022/23,16820,2.0,1.4878048780487805,139.66666666666666,0.0,153.83333333333334
9330733,Rn,Rs,Rn,runs,8.0,Rn,bat,Sa Ct An Sm Rt,Rajkot,2022-10-14,day/night match,Sd Mq Ai Ty,2022/23,16820,M Ks,S Ri,167,6,123,159.0,8.0,124.0,14629,7570688.0:2598063.0:6644448.0:5972868.0:8180493.0:2992408.0:9373230.0:7491329.0:8228100.0:7453697.0:3691106.0:6598528.0,13131,7584261.0:5788096.0:4497674.0:5125896.0:7568539.0:4232024.0:8725198.0:212029.0:8420502.0:7570121.0:8725107.0:6420252.0,other_domestic,14629,,Md Sf,4497674.0,IND:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,2,0,1,1.3,lbw,A Cy,,3691106.0,IND:Right-hand bat:Left-arm medium:,0.0,0.0,0.0,,,2022-10-14,KV Sa,212029.0,IND:Left-hand bat:Legbreak googly:,1.0,0.0,1,21,0,24,5.25,0,9.0,1,0,1,0,2022-10-14,Rn,14629,7570688.0:2598063.0:6644448.0:5972868.0:8180493.0:2992408.0:9373230.0:7491329.0:8228100.0:7453697.0:3691106.0:6598528.0,Rs,13131,7584261.0:5788096.0:4497674.0:5125896.0:7568539.0:4232024.0:8725198.0:212029.0:8420502.0:7570121.0:8725107.0:6420252.0,Rn,14629,Rn,bat,Sa Ct An Sm Rt,Rajkot,2022-10-14,day/night match,Sd Mq Ai Ty,2022/23,16820,2.0,1.4878048780487805,139.66666666666666,0.0,153.83333333333334
9330733,Rn,Rs,Rn,runs,8.0,Rn,bat,Sa Ct An Sm Rt,Rajkot,2022-10-14,day/night match,Sd Mq Ai Ty,2022/23,16820,M Ks,S Ri,167,6,123,159.0,8.0,124.0,14629,7570688.0:2598063.0:6644448.0:5972868.0:8180493.0:2992408.0:9373230.0:7491329.0:8228100.0:7453697.0:3691106.0:6598528.0,13131,7584261.0:5788096.0:4497674.0:5125896.0:7568539.0:4232024.0:8725198.0:212029.0:8420502.0:7570121.0:8725107.0:6420252.0,other_domestic,14629,,MR Rt,8725198.0,IND:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,2,5,4,18.6,caught,KK Ad,KS Re,6598528.0,IND:Right-hand bat:Left-arm fast-medium:,0.0,0.0,125.0,1.0,,2022-10-14,KV Sa,212029.0,IND:Left-hand bat:Legbreak googly:,1.0,0.0,1,21,0,24,5.25,0,9.0,1,0,1,0,2022-10-14,Rn,14629,7570688.0:2598063.0:6644448.0:5972868.0:8180493.0:2992408.0:9373230.0:7491329.0:8228100.0:7453697.0:3691106.0:6598528.0,Rs,13131,7584261.0:5788096.0:4497674.0:5125896.0:7568539.0:4232024.0:8725198.0:212029.0:8420502.0:7570121.0:8725107.0:6420252.0,Rn,14629,Rn,bat,Sa Ct An Sm Rt,Rajkot,2022-10-14,day/night match,Sd Mq Ai Ty,2022/23,16820,2.0,1.4878048780487805,139.66666666666666,0.0,153.83333333333334
9330733,Rn,Rs,Rn,runs,8.0,Rn,bat,Sa Ct An Sm Rt,Rajkot,2022-10-14,day/night match,Sd Mq Ai Ty,2022/23,16820,M Ks,S Ri,167,6,123,159.0,8.0,124.0,14629,7570688.0:2598063.0:6644448.0:5972868.0:8180493.0:2992408.0:9373230.0:7491329.0:8228100.0:7453697.0:3691106.0:6598528.0,13131,7584261.0:5788096.0:4497674.0:5125896.0:7568539.0:4232024.0:8725198.0:212029.0:8420502.0:7570121.0:8725107.0:6420252.0,other_domestic,14629,,Hh Ti,7570121.0,IND:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,2,1,1,20.3,,,,,,,,100.0,,,2022-10-14,KV Sa,212029.0,IND:Left-hand bat:Legbreak googly:,1.0,0.0,1,21,0,24,5.25,0,9.0,1,0,1,0,2022-10-14,Rn,14629,7570688.0:2598063.0:6644448.0:5972868.0:8180493.0:2992408.0:9373230.0:7491329.0:8228100.0:7453697.0:3691106.0:6598528.0,Rs,13131,7584261.0:5788096.0:4497674.0:5125896.0:7568539.0:4232024.0:8725198.0:212029.0:8420502.0:7570121.0:8725107.0:6420252.0,Rn,14629,Rn,bat,Sa Ct An Sm Rt,Rajkot,2022-10-14,day/night match,Sd Mq Ai Ty,2022/23,16820,2.0,1.4878048780487805,139.66666666666666,0.0,153.83333333333334
9128678,Rl Cs Be,Ci Sr Ks,Rl Cs Be,runs,13.0,Ci Sr Ks,field,Ma Ct An Sm Pe,Pune,2022-05-04,night match,In Pr Le,2022,18752,KN An,MA Gh,173,8,127,160.0,8.0,120.0,30393,1776627.0:313809.0:2275195.0:5972868.0:5765934.0:210328.0:5490666.0:8117990.0:2733380.0:6586824.0:2018001.0,30414,7422673.0:2653993.0:249087.0:232000.0:62432.0:1642738.0:196580.0:2294823.0:8118067.0:7968225.0:7879829.0,In Pr Le,30393,2733380.0,RM Pr,5765934.0,IND:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,21,15,10.7,caught,D Ps,Mh Cy,2294823.0,SA:Right-hand bat:Right-arm medium-fast:,0.0,0.0,140.0,1.0,1.0,2022-05-04,D Ps,2294823.0,SA:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,42,1,18,14.0,0,4.0,2,3,2,0,2022-05-04,Rl Cs Be,30393,1776627.0:313809.0:2275195.0:5972868.0:5765934.0:210328.0:5490666.0:8117990.0:2733380.0:6586824.0:2018001.0,Ci Sr Ks,30414,7422673.0:2653993.0:249087.0:232000.0:62432.0:1642738.0:196580.0:2294823.0:8118067.0:7968225.0:7879829.0,Rl Cs Be,30393,Ci Sr Ks,field,Ma Ct An Sm Pe,Pune,2022-05-04,night match,In Pr Le,2022,18752,0.9473684210526316,0.6721311475409836,156.4,0.0,163.58333333333334
9128678,Rl Cs Be,Ci Sr Ks,Rl Cs Be,runs,13.0,Ci Sr Ks,field,Ma Ct An Sm Pe,Pune,2022-05-04,night match,In Pr Le,2022,18752,KN An,MA Gh,173,8,127,160.0,8.0,120.0,30393,1776627.0:313809.0:2275195.0:5972868.0:5765934.0:210328.0:5490666.0:8117990.0:2733380.0:6586824.0:2018001.0,30414,7422673.0:2653993.0:249087.0:232000.0:62432.0:1642738.0:196580.0:2294823.0:8118067.0:7968225.0:7879829.0,In Pr Le,30393,2733380.0,Sz Ad,8117990.0,IND:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,1,1,2,19.3,bowled,M Ta,,7968225.0,SL:Right-hand bat:Right-arm offbreak:,0.0,0.0,50.0,,,2022-05-04,D Ps,2294823.0,SA:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,42,1,18,14.0,0,4.0,2,3,2,0,2022-05-04,Rl Cs Be,30393,1776627.0:313809.0:2275195.0:5972868.0:5765934.0:210328.0:5490666.0:8117990.0:2733380.0:6586824.0:2018001.0,Ci Sr Ks,30414,7422673.0:2653993.0:249087.0:232000.0:62432.0:1642738.0:196580.0:2294823.0:8118067.0:7968225.0:7879829.0,Rl Cs Be,30393,Ci Sr Ks,field,Ma Ct An Sm Pe,Pune,2022-05-04,night match,In Pr Le,2022,18752,0.9473684210526316,0.6721311475409836,156.4,0.0,163.58333333333334
9128678,Rl Cs Be,Ci Sr Ks,Rl Cs Be,runs,13.0,Ci Sr Ks,field,Ma Ct An Sm Pe,Pune,2022-05-04,night match,In Pr Le,2022,18752,KN An,MA Gh,173,8,127,160.0,8.0,120.0,30393,1776627.0:313809.0:2275195.0:5972868.0:5765934.0:210328.0:5490666.0:8117990.0:2733380.0:6586824.0:2018001.0,30414,7422673.0:2653993.0:249087.0:232000.0:62432.0:1642738.0:196580.0:2294823.0:8118067.0:7968225.0:7879829.0,In Pr Le,30393,2733380.0,St Sh,8118067.0,IND:Right-hand bat:Right-arm medium-fast:,0.0,0.0,2,2,2,19.2,,,,,,,,100.0,,,2022-05-04,D Ps,2294823.0,SA:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,42,1,18,14.0,0,4.0,2,3,2,0,2022-05-04,Rl Cs Be,30393,1776627.0:313809.0:2275195.0:5972868.0:5765934.0:210328.0:5490666.0:8117990.0:2733380.0:6586824.0:2018001.0,Ci Sr Ks,30414,7422673.0:2653993.0:249087.0:232000.0:62432.0:1642738.0:196580.0:2294823.0:8118067.0:7968225.0:7879829.0,Rl Cs Be,30393,Ci Sr Ks,field,Ma Ct An Sm Pe,Pune,2022-05-04,night match,In Pr Le,2022,18752,0.9473684210526316,0.6721311475409836,156.4,0.0,163.58333333333334
9128678,Rl Cs Be,Ci Sr Ks,Rl Cs Be,runs,13.0,Ci Sr Ks,field,Ma Ct An Sm Pe,Pune,2022-05-04,night match,In Pr Le,2022,18752,KN An,MA Gh,173,8,127,160.0,8.0,120.0,30393,1776627.0:313809.0:2275195.0:5972868.0:5765934.0:210328.0:5490666.0:8117990.0:2733380.0:6586824.0:2018001.0,30414,7422673.0:2653993.0:249087.0:232000.0:62432.0:1642738.0:196580.0:2294823.0:8118067.0:7968225.0:7879829.0,In Pr Le,30393,2733380.0,RV Ua,249087.0,IND:Right-hand bat:Right-arm medium:,0.0,0.0,2,1,3,7.5,caught,GJ Ml,SS Pi (sub),2275195.0,AUS:Right-hand bat:Right-arm offbreak:,0.0,0.0,33.33,,,2022-05-04,D Ps,2294823.0,SA:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,42,1,18,14.0,0,4.0,2,3,2,0,2022-05-04,Rl Cs Be,30393,1776627.0:313809.0:2275195.0:5972868.0:5765934.0:210328.0:5490666.0:8117990.0:2733380.0:6586824.0:2018001.0,Ci Sr Ks,30414,7422673.0:2653993.0:249087.0:232000.0:62432.0:1642738.0:196580.0:2294823.0:8118067.0:7968225.0:7879829.0,Rl Cs Be,30393,Ci Sr Ks,field,Ma Ct An Sm Pe,Pune,2022-05-04,night match,In Pr Le,2022,18752,0.9473684210526316,0.6721311475409836,156.4,0.0,163.58333333333334
9407684,Jg Sr Ks,Pa Cs,Pa Cs,wickets,6.0,Pa Cs,field,St Pk Cn,Centurion,2023-01-18,day/night match,S0,2022/23,6327,DJ Sh,M Es,122,10,99,123.0,4.0,80.0,48922,1884973.0:313809.0:4170186.0:4165041.0:2535420.0:4888218.0:4739552.0:4172083.0:4690230.0:328607.0:6799456.0,48929,4685568.0:6282856.0:3406717.0:2231928.0:4167855.0:2486896.0:1858961.0:4239794.0:4888414.0:1711492.0:3373866.0,other_domestic,48929,2486896.0,AM Po,328607.0,SA:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,1,19,10,12.2,,,,,,,,190.0,1.0,2.0,2023-01-18,A Ne,3373866.0,SA:Right-hand bat:Right-arm fast:,0.0,0.0,1,12,3,24,3.0,0,16.0,1,0,0,0,2023-01-18,Jg Sr Ks,48922,1884973.0:313809.0:4170186.0:4165041.0:2535420.0:4888218.0:4739552.0:4172083.0:4690230.0:328607.0:6799456.0,Pa Cs,48929,4685568.0:6282856.0:3406717.0:2231928.0:4167855.0:2486896.0:1858961.0:4239794.0:4888414.0:1711492.0:3373866.0,Pa Cs,48929,Pa Cs,field,St Pk Cn,Centurion,2023-01-18,day/night match,S0,2022/23,6327,0.8,1.0,136.0,100.0,175.25
9407684,Jg Sr Ks,Pa Cs,Pa Cs,wickets,6.0,Pa Cs,field,St Pk Cn,Centurion,2023-01-18,day/night match,S0,2022/23,6327,DJ Sh,M Es,122,10,99,123.0,4.0,80.0,48922,1884973.0:313809.0:4170186.0:4165041.0:2535420.0:4888218.0:4739552.0:4172083.0:4690230.0:328607.0:6799456.0,48929,4685568.0:6282856.0:3406717.0:2231928.0:4167855.0:2486896.0:1858961.0:4239794.0:4888414.0:1711492.0:3373866.0,other_domestic,48929,2486896.0,N Br,6799456.0,SA:Left-hand bat:Left-arm fast-medium:,0.0,0.0,1,2,16,12.5,caught,AU Rd,WG Js,1711492.0,ENG:Right-hand bat:Legbreak:,0.0,0.0,12.5,,,2023-01-18,A Ne,3373866.0,SA:Right-hand bat:Right-arm fast:,0.0,0.0,1,12,3,24,3.0,0,16.0,1,0,0,0,2023-01-18,Jg Sr Ks,48922,1884973.0:313809.0:4170186.0:4165041.0:2535420.0:4888218.0:4739552.0:4172083.0:4690230.0:328607.0:6799456.0,Pa Cs,48929,4685568.0:6282856.0:3406717.0:2231928.0:4167855.0:2486896.0:1858961.0:4239794.0:4888414.0:1711492.0:3373866.0,Pa Cs,48929,Pa Cs,field,St Pk Cn,Centurion,2023-01-18,day/night match,S0,2022/23,6327,0.8,1.0,136.0,100.0,175.25
